legajo;cargo;fechaDesde;fechaHasta;empresa;computaParaAntig;computaParaVacac;fechaPresentacion;fechaAceptacion;
14429;1;19521201;19590105;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
14445;1;19570306;19610630;MUNICIPALIDAD DE AVELLANEDA;S;S; ;19951231;
14445;2;19570306;19610630;MUNICIPALIDAD DE AVELLANEDA;S;S; ;19951231;
14486;1;19640701;19750525;MINISTERIO DE GOBIERNO PCIA.BS.AS.;S;S; ;19951229;
14486;1;19561029;19600903;ENTEL;S;S; ;19951229;
14486;1;19561029;19600903;ENTEL;S;S; ;19951231;
14486;1;19640701;19750525;MINISTERIO DE GOBIERNO PCIA.BS.AS.;S;S; ;19951231;
14489;1;19800315;19801215;MUNICIPALIDAD DE AVELLANEDA DEC.394/80;S;S; ;20121231;
14489;1;19790315;19791215;MUNICIPALIDAD DE AVELLANEDA DEC.486/79;S;S; ;20121231;
14489;1;19810315;19811215;MUNICIPALIDAD DE AVELLANEDA DEC.309/81;S;S; ;20121231;
14489;1;19830401;19831130;MUNICIPALIDAD DE AVELLANEDA DEC.496/82;S;S; ;20121231;
14489;1;19820401;19821130;MUNICIPALIDAD DE AVELLANEDA DEC.296/82;S;S; ;20121231;
14489;1;19840502;19841214;MUNICIPALIDAD DE AVELLANEDA DEC.1150/84;S;S; ;20121231;
14489;1;19780502;19781215;MUNICIPALIDAD DE AVELLANEDA DEC.768/78;S;S; ;20121231;
14541;1;19630701;19670312;RECONOCIDOS POR DECRETO NRO.961/70.-;S;S; ;19951231;
14541;1;19670313;19761027;MUNICIPALIDAD DE AVELLANEDA;S;S; ;19951231;
14547;1;19670925;19680104;MUNICIPALIDAD DE AVELLANEDA DEC.1309/67;S;S; ;19951231;
14547;2;19691114;19780404;MUNICIPALIDAD DE AVELLANEDA DEC.1844/69;S;S; ;19951231;
14547;1;19691114;19780404;MUNICIPALIDAD DE AVELLANEDA DEC.1844/69;S;S; ;19951231;
14547;2;19670925;19680104;MUNICIPALIDAD DE AVELLANEDA DEC.1309/67;S;S; ;19951231;
14577;1;19710519;19790831;DCCION.PROVC.MENOR FAMILIA DEC.194/80;S;S; ;19951231;
14578;1;19710825;19790831;DCCION.PROVC.MENOR Y FAMILIA MINS.GOB.;S;S; ;19951231;
14579;2;19710514;19790831;DIRECCION DE LA MINORIDAD DEC.18/80;S;S; ;19951231;
14579;1;19710514;19790831;DIRECCION DE LA MINORIDAD DEC.18/80;S;S; ;19951231;
14580;2;19550516;19590707;PREFECTURA NACIONAL ARGENTINA DEC.19/80;S;S; ;19951231;
14580;1;19550516;19590707;PREFECTURA NACIONAL ARGENTINA DEC.19/80;S;S; ;19951231;
14580;1;19621005;19670613;CORREOS Y TELECOMUNICACIONES DEC.19/80;S;S; ;19951231;
14580;1;19750618;19790831;DIRECCION DE LA MINORIDAD DEC.19/80;S;S; ;19951231;
14580;2;19621005;19670613;CORREOS Y TELECOMUNICACIONES DEC.19/80;S;S; ;19951231;
14580;2;19750618;19790831;DIRECCION DE MINORIDAD DEC.19/80;S;S; ;19951231;
14586;1;19730122;19790831;EX.DIRECCI¢N DE PROTECCI¢N AL MENOR Y LA;S;S; ;19951231;
14587;1;19710517;19790831;DIRECCI¢N DE MINORIDAD DPTO.SUBSECRETARI;S;S; ;19951231;
14592;1;19491008;19660311;EJERCITO ARGENTINO-DEC-907/83;S;S; ;19951231;
14592;1;19491008;19660311;EJERCITO ARGENTINO-DEC-907/83;S;S; ;19951231;
14606;1;19641113;19781002;MUNICIPALIDAD DE AVELLANEDA-DEC.1565/64;S;S; ;19951231;
14690;1;19750505;19760109;MUNICIPALIDAD DE AVELLANEDA;S;S; ;19951231;
14751;1;19600901;19791231;ADMINISTRACION PUBLICA-DEC.462/80;S;S; ;20121231;
14753;1;19751103;19791231;ADMINISTRACION PUBLICA DEC.493/80;S;S; ;19951231;
14754;1;19650101;19791231;ADMINISTRACI¢N P£BLICA DEC.484/80;S;S; ;19951231;
14755;1;19710601;19721231;PODER EJECUTIVO BS.AS.-DEC.2792/97;S;S; ;20121231;
14755;1;19730401;19791231;M.SALUD PVCIA.BS.AS.-DEC.484/80;S;S; ;19951231;
14755;1;19660101;19660430;PODER EJECUTIVO BS.AS.-DEC.2792/97;S;S; ;20121231;
14757;1;19790625;19791231;ADMINISTRACION PUBLICA DEC.493/80;S;S; ;19951231;
14757;1;19730101;19780505;MINICIPALIDAD BERAZATEGUI DEC.985/80;S;S; ;19951231;
14759;1;19770401;19791231;ADMINISTRACION PUBLICA;S;S; ;19951231;
14759;1;19640414;19770331;CENTRO SALUD 8 MINIST.SALUD PCIA.BS.AS.;S;S; ;19951231;
14759;1;19620101;19631231;CENTRO SALUD 8 MINIST.SALUD PCIA.BS.AS.;S;S; ;19951231;
14759;1;19650101;19770331;ADMINISTRACION PUBLICA;N;N; ;19951231;
14761;1;19650101;19791231;ADMINISTRACION PUBLICA;S;S; ;19951231;
14761;1;19620101;19631231;MINISTERIO DE SALUD;S;S; ;20121231;
14761;1;19650101;19791231;ADMINISTRACION PUBLICA;S;S; ;19800101;
14761;1;19620101;19641231;MINISTERIO DE SALUD DE LA PCIA.DE BS.AS.;S;S; ;19810310;
14761;1;19640414;19640731;MINISTERIO DE SALUD;S;S; ;20121231;
14761;1;19800101;19951231;MUNICIPALIDAD DE AVELLANEDA-DEC.112/80;S;S; ;19951231;
14761;1;19960101;19970317;MUNICIPALIDAD DE AVELLANEDA-DEC.531/97;S;S; ;20121231;
14762;1;19670510;19791231; ;S;S; ;19951231;
14773;1;19791108;19791214;MUNICIPALIDAD DE AVELLANEDA DEC.140/80;S;S; ;19951231;
14851;2;19750516;19770125;MUNICIPALIDAD DE AVELLANEDA DEC.424/75;S;S; ;19951231;
14851;1;19750516;19770125;MUNICIPALIDAD DE AVELLANEDA DEC.424/75;S;S; ;19951231;
14891;1;19770101;19771231;MUNICIPALIDAD DE AVELLANEDA-DEC.1435/76;S;S; ;19951231;
14891;1;19790315;19791215;MUNICIPALIDAD DE AVELLANEDA-DEC.508/79;S;S; ;19951231;
14891;1;19670301;19671231;MUNICIPALIDAD DE AVELLANEDA/DEC.204-67.-;S;S; ;19951231;
14891;1;19780313;19781231;MUNICIPALIDAD DE AVELLANEDA-DEC.358/78;S;S; ;19951231;
14891;1;19760501;19761230;MUNICIPALIDAD DE AVELLANEDA-DEC.663/76;S;S; ;19951231;
14891;1;19680315;19681215;MUNICIPALIDAD DE AVELLANEDA-DEC.393/68;S;S; ;19951231;
14891;1;19690315;19691215;MUNICIPALIDAD DE AVELLANEDA-DEC.655/69;S;S; ;19951231;
14891;1;19700315;19701215;MUNICIPALIDAD DE AVELLANEDA-DEC.271/70;S;S; ;19951231;
14891;1;19710315;19711215;MUNICIPALIDAD DE AVELLANEDA-DEC.363/71;S;S; ;19951231;
14891;1;19720315;19720515;MUNICIPALIDAD DE AVELLANEDA-DEC.456/72;S;S; ;19951231;
14891;1;19740315;19741215;MUNICIPALIDAD DE AVELLANEDA-DEC.347/74;S;S; ;19951231;
14891;1;19750315;19751215;MUNICIPALIDAD DE AVELLANEDA-SDEC.313/75;S;S; ;19951231;
14916;1;19790919;19800601;TEATRO MUNICIPAL CIUDAD BS.AS.DEC.856/80;S;S; ;19951231;
14916;1;19730828;19771201;EMPRESA A.T.C.CANAL 7  DEC.947/81;S;S; ;19951231;
14916;2;19730828;19771201;EMPRESA A.T.C CANAL 7 DEC. 947/81;S;S; ;19951231;
14916;2;19790919;19800601;TEATRO MUNICIPAL CIUDAD BS.AS.DEC.856/80;S;S; ;19951231;
14954;1;19670610;19710228;MUNICIPALIDAD DE AVELLANEDA DEC.683/67;S;S; ;19951231;
14996;1;19690429;19800907;EMPRESA NAC.TELEC. DEC.244/80;S;S; ;19951231;
15030;1;19960101;19961017;MUNICIPALIDAD DE AVELLANEDA DEC.1163/80;S;S; ;20121231;
15030;1;19801204;19951231;MUNICIPALIDAD DE AVELLANEDA DEC.1163/80;S;S; ;19951231;
15068;1;19650313;19690829;FERROCARRILES ARGENTINOS-DEC.2930/90;S;S; ;20121231;
15074;1;20050401;20051231;MUNICIPALIDAD AVELLANEDA;S;S;20100107;20121231;
15085;1;19690624;19750211;MINIS.JUST.Y DECHS.HUMANOS DEC.3362/02;S;S; ;20121231;
15085;1;19750403;19760630;MINIS.JUS.DECHS.HUMANOS DEC.3362/02;S;S; ;20121231;
15120;1;19660502;19790724;MUNICIPALIDAD DE AVELLANEDA DEC.553/66;S;S; ;19951231;
15141;1;19810601;19830930;MUNICIPALIDAD DE AVELLANEDA DEC.440/81;S;S; ;19951231;
15144;1;19790315;19791215;MUNICIPALIDAD DE AVELLANEDA-DEC.486/79;S;S; ;20121231;
15144;1;19740315;19741215;MUNICIPALIDAD DE AVELLANEDA-DEC.429/74;S;S; ;20121231;
15144;1;19730601;19731231;MUNICIPALIDAD DE AVELLANEDA-DEC.530/73;S;S; ;20121231;
15144;1;19750315;19751215;MUNICIPALIDAD DE AVELLANEDA-DEC.311/75;S;S; ;20121231;
15144;1;19720801;19721215;MUNICIPALIDAD DE AVELLANEDA-DEC.2376/72;S;S; ;20121231;
15144;2;19730601;19731231;MUNICIPALIDAD DE AVELLANEDA-DEC.530/73;S;.; ;20121231;
15144;2;19790315;19791215;MUNICIPALIDAD DE AVELLANEDA-DEC.486/79;S;S; ;20121231;
15144;2;19800315;19801215;MUNICIPALIDAD DE AVELLANEDA-DEC.394/80;S;S; ;20121231;
15144;2;19750315;19751215;MUNICIPALIDAD DE AVELLANEDA-DEC.311/75;S;S; ;20121231;
15144;1;19800315;19801215;MUNICIPALIDAD DE AVELLANEDA-DEC.394/80;S;S; ;20121231;
15144;2;19740315;19741215;MUNICIPALIDAD DE AVELLANEDA-DEC.429/74;S;S; ;20121231;
15144;2;19720801;19721215;MUNICIPALIDAD DE AVELLANEDA-DEC.2376/72;S;S; ;20121231;
15153;1;19701124;19790831;MUNICIPALIDAD DE AVELLANEDA DEC.2199/70;S;S; ;19951231;
15153;2;19701124;19790831;MUNICIPALIDAD DE AVELLANEDA DEC.2199/70;S;S; ;19951231;
15161;1;19740901;19800229;HOSPITAL ONCOLOGIA "MARIA CURIE";S;S; ;19951231;
15169;1;19680801;19690704;POLICIA FEDERAL-DEC.3932/99;S;S; ;20121231;
15169;1;19780321;19790313;MUNICIPALIDAD DE AVELLANEDA-DEC.396/78;S;S; ;19951231;
15169;1;19790313;19810630;HOSP.INT.ARAOZ ALFARO-LANUS-DEC.3932/99;S;S; ;20121231;
15177;1;19810201;19811231;MUNICIPALIDAD DE AVELLANEDA-DEC.74/81;S;S; ;19951231;
15177;1;19820401;19821130;MUNICIPALIDAD DE AVELLANEDA-DEC.296/82;S;S; ;19951231;
15177;1;19840319;19841214;MUNICIPALIDAD DE AVELLANEDA-DEC.1021/84;S;S; ;19951231;
15177;2;19800315;19801215;MUNICIPALIDAD DE AVELLANEDA-DEC.394/80;S;S; ;19951231;
15177;1;19800315;19801215;MUNICIPALIDAD DE AVELLANEDA-DEC.394/80;S;S; ;19951231;
15177;2;19810201;19811231;MUNICIPALIDAD DE AVELLANEDA-DEC.699/80;S;S; ;19951231;
15177;2;19840319;19841214;MUNICIPALIDAD DE AVELLANEDA-DEC.1021/84;S;S; ;19951231;
15177;2;19820401;19821130;MUNICIPALIDAD DE AVELLANEDA-DEC.296/82;S;S; ;19951231;
15177;1;19830401;19831130;MUNICIPALIDAD DE AVELLANEDA-DEC.496/83;S;S; ;19951231;
15177;2;19830401;19831130;MUNICIPALIDAD DE AVELLANEDA-DEC.496/83;S;S; ;19951231;
15177;3;19820401;19821130;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
15177;3;19840319;19841214;MUNICIPALIDAD DE AVELLANEDA DECR.1021/84;S;S; ;20121231;
15177;3;19800315;19801215;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
15177;3;19830401;19831130;MUNICIPALIDAD DE AVELLANEDA DECR.496/83;S;S; ;20121231;
15177;3;19810201;19811231;MUNICIPALIDAD DE AVELLANEDA DECR.74/81;S;S; ;20121231;
15196;1;19780601;19800131;FUERZA AEREA ARGENTINA DEC.687/82;S;S; ;19951231;
15201;2;19610920;19771001;MUNICIPALIDAD DE AVELLANEDA;S;S; ;19951231;
15201;2;19610920;19771001;MUNICIPALIDAD DE AVELLANEDA;S;S; ;19951229;
15201;1;19610920;19771001;MUNICIPALIDAD DE AVELLANEDA;S;S; ;19951231;
15201;1;19610920;19771001;MUNICIPALIDAD DE AVELLANEDA;S;S; ;19951229;
15214;1;19660601;19681203;MUNICIPALIDAD DE AVELLANEDA-DEC.890/66;S;S; ;19951231;
15219;1;19690313;19691230;DCION.GRAL.ESC.CULT.BS.AS.-DEC.2672/88;S;S; ;19951231;
15219;1;19720830;19750420;DCION.GRAL.ESC.CULT.BS.AS.-DEC.2672/88;S;S; ;19951231;
15219;1;19700319;19701029;DCION.GRAL.ESC.CULT.BS.AS.-DEC.2672/88;S;S; ;19951231;
15219;1;19680315;19680415;DCION.GRAL.ESC.CULT.BS.AS.-DEC.2672/88;S;S; ;19951231;
15219;1;19791101;19800415;DCION.GRAL.ESC.CULT.BS.AS.-DEC.2672/88;S;S; ;19951231;
15219;1;19750501;19790819;DCION.GRAL.ESC.CULT.BS.AS.-DEC.2672/88;S;S; ;19951231;
15219;1;19710324;19710427;DCION.GRAL.ESC.CULT.BS.AS.-DEC.2672/88;S;S; ;19951231;
15219;1;19710830;19711230;DCION.GRAL.ESC.CULT.BS.AS.-DEC.2672/88;S;S; ;19951231;
15219;1;19801213;19810302;DCION.GRAL.ESC.CULT.BS.AS.-DEC.2672/88;S;S; ;19951231;
15219;1;19720317;19720828;DCION.GRAL.ESC.CULT.BS.AS.-DEC.2672/88;S;S; ;19951231;
15290;1;19740103;19810301;MA.;S;S; ;19951231;
15291;1;19571218;19671129;MUNICIPALIDAD DE AVELLANEDA;S;S; ;19951231;
15327;1;19580801;19580808;MINISTERIO DE EDUCACION EX.14398/84;S;S; ;20121231;
15327;1;19580820;19580829;ESC.N°8 DIST.ESC.N°18 CAP.FED.;S;S; ;20121231;
15327;1;19580929;19580930;ESC.N°8 DIST.ESC.N°12 CAP.FED.;S;S; ;20121231;
15327;1;19581007;19581014;ESC.N°8 DIST.ESC.12 CAP.FED.;S;S; ;20121231;
15327;1;19600601;19600826;ESC.N°5 DIST.ESC.N°18 CAP FED.;S;S; ;20121231;
15327;1;19600920;19601207;ESC.N°2 DIST.ESC.18 CAP.FED.;S;S; ;20121231;
15327;1;19610313;19610322;ESC.N°5 DIST.ESC.18 CAP.FED.;S;S; ;20121231;
15327;1;19610401;19611026;ESC.N°12 DIST.ESC.18 CAP.FED.;S;S; ;20121231;
15327;1;19611027;19780930;ESC.N°21 DIST.ESC.14 CAP.FED.;S;S; ;20121231;
15327;1;19781001;19820331;DCION.NAC.EDUC.ADUL.-EXP.E-14258/84;S;S; ;20121231;
15327;1;19600905;19600916;ESC.N°11 DIST.ESC.N°18 CAP.FED.;S;S; ;20121231;
15327;1;19580320;19580418;ESC.N°5 DIST.ESC.N°18 CAP.FED.;S;S; ;20121231;
15327;1;19570601;19570802;ESC.N°3 DIST.ESC.N°12-CAP.FED.;S;S; ;20121231;
15327;1;19580603;19580609;ESC.N°8 DIST.ESC.18 CAP.FED.;S;S; ;20121231;
15327;1;19570402;19570530;ESC.N°3 DIST.ESC.N°18 CAP.FED.;S;S; ;20121231;
15327;1;19550413;19550419;ESC.N°2-ADUL.C.ESCOLAR N°12 CAP.FED.;S;S; ;20121231;
15376;1;19820921;19920410;MUNICIPALIDAD DE AVELLANEDA DEC.769/82;N;N; ;19951231;
15385;1;19860401;19861231;MUNICIPALIDAD AVELLANEDA;S;S;20090902;20121231;
15385;1;19860101;19860316;MUNIC,AVELLANEDA;S;S;20090902;20121231;
15385;1;19870101;19870228;MUNICIP.AVELLANEDA;S;S;20090902;20121231;
15385;1;19850325;19851231;MUNIC,AVELLANEDA;S;S;20090902;20121231;
15385;2;19860101;19860316;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
15385;2;19870101;19870228;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
15385;2;19850325;19851231;MUNICIPALIDAD DE AVELLANEDA-DEC.1046/85;S;S; ;20121231;
15385;2;19860401;19861231;MUNICIPALIDAD DE AVELLANEDA-DEC.823/86;S;S; ;20121231;
15391;2;20130101;20160331;MUNICIPALIDAD DE AVELLANEDA;S;S;20160426;20160331;
15391;2;19960101;20121231;MUNICIPALIDAD DE AVELLANEDA;S;S;20160426;20121231;
15391;2;19830113;19951231;MUNICIPALIDAD DE AVELLANEDA;S;S;20160426;19951231;
15394;1;19740415;19740801;MUNICIPALIDAD MORON Y U.B.A.;S;S;19951231;19951231;
15394;1;19791115;19800430;MUNICIPALIDAD DE MORON Y U.B.A.;S;S;19951231;19951231;
15412;1;20001101;20020430;MUNICIPALIDAD DE AVELLANEDA DEC. 4177/00;S;S; ;20121231;
15412;1;19830324;19940520;MUNICIPALIDAD DE AVELLANEDA DEC.395/83;S;S; ;19951231;
15416;1;19820222;19821231;ADMINIDTRACION PUBLICA-DEC.911/83;S;S; ;19951231;
15416;1;19810601;19811231;ADMINISTRACION PUBLICA-DEC.911/83;S;S; ;19951231;
15416;2;19820222;19821231;ADMINISTRACION PUBLICA DEC. 911/83.-;S;S; ;19951231;
15416;2;19810616;19811231;ADMINISTRACION PUBLICA DEC. 911/83.-;S;S; ;19951231;
15424;1;19830511;19850702;MUNICIPALIDAD DE AVELLANEDA;S;S; ;19951231;
15424;1;19850703;19951231;MUNICIPALIDAD DE AVELLANEDA DEC. 1222/85;S;S; ;19951231;
15424;1;19960101;19960917;MUNICIPALIDAD DE AVELLANEDA DEC. 1222/85;S;S; ;20121231;
15424;1;19820909;19830510;MUNICIPALIDAD DE AVELLANEDA;S;S;20180222;19951231;
15496;1;19840102;19910306;MUNICIPALIDAD DE AVELLANEDA DEC.18/84;S;S; ;20121231;
15501;1;19920501;19951130;BIBLIOTECA CONGRESO DECRETO NRO.1655/00;S;S; ;20121231;
15501;1;19910201;19911210;MUNICIPALIDAD DE AVELLANEDA DEC.276/91;S;S; ;20121231;
15501;1;19730525;19760324;MUNICIPALIDAD DE AVELLANEDA;S;S; ;20121231;
15501;1;19851129;19891101;MUNICIPALIDAD DE AVELLANEDA DEC.1999/85;S;S; ;20121231;
15501;1;19840101;19851128;MUNICIPALIDAD DE AVELLANEDA DEC.26/84;S;S; ;20121231;
15503;1;19690312;19690610;ESCUELA NRO.19-EXP-S-15633/86;S;S; ;19951231;
15503;1;19660309;19660430;ESCUELA NRO.19-EXP.S-15633/86;S;S; ;19951231;
15503;1;19670317;19671130;ESCUELA NRO.19-EXP-S-15633/86;S;S; ;19951231;
15503;1;19650804;19651031;ESCUELA NRO.19-EXP.S-15633/86;S;S; ;19951231;
15503;1;19680311;19680318;ESCUELA NRO.19-EXP.S-15633/86;S;S; ;19951231;
15503;1;19660502;19661210;ESCUELA NRO.19-EXP.S-15633/86;S;S; ;19951231;
15503;1;19700316;19701207;ESCUELA NRO.18-EXP.S-15633/86;S;S; ;19951231;
15503;1;19710315;19711207;ESCUELA NRO.18-EXP-S-15633/86;S;S; ;19951231;
15503;1;19720424;19800410;MUNICIPALIDAD DE AVELLANEDA-DEC.1049/72;S;S; ;19951231;
15503;1;19680416;19681130;MINISTR.CULT.Y EDUCACION DEC.109/2000.-;S;S; ;20121231;
15522;2;19851213;19860901;HONORABLE CONCEJO DELIBERANTE-DEC.56/85;S;S; ;19951231;
15522;2;19840101;19841001;HONORABLE CONCEJO DELIBERANTE;S;S; ;19951231;
15522;2;19871209;19911210;HONBORABLE CONCEJO DELIBERANTE-DEC.63/85;S;S; ;19951231;
15522;3;19851213;19860901;MUNICIPALIDAD DE AVELLANEDA-DEC.63/85;S;S; ;19951231;
15522;3;19871209;19911210;MUNICIPALIDAD DE AVELLANEDA;S;S; ;19951231;
15522;3;19840101;19841001;MUNICIPALIDAD DE AVELLANEDA-DEC.11/84;S;S; ;19951231;
15522;1;19871209;19911210;HONORABLE CONCEJO DELIBERANTE;N;N; ;19951231;
15522;1;19840101;19840930;HONORABLE CONCEJO DELIBERANTE-DEC.11/84;N;N; ;19951231;
15522;1;19851213;19860901;HONORABLE CONCEJO DELIBERANTE-DEC.63/85;N;N; ;19951231;
15538;1;19831205;19891207;MUNICIPALIDAD DE AVELLANEDA;S;S; ;19951231;
15538;1;19911217;19920801;MUNICIPALIDAD DE AVELANEDA DEC.190/91;S;S; ;19951231;
15538;1;19891208;19911216;S.E.G.B.A. DEC. 3320/04.-;S;S; ;19951231;
15538;1;19760202;19831204;S.E.G.B.A. DEC. 3320/04.-;S;S; ;19951231;
15562;2;19960101;19971210;MUNICIPALIDAD DE AVELLANEDA-DEC.195/91;S;S; ;20121231;
15562;2;19911223;19951231;MUNICIPALIDAD DE AVELLANEDA-DEC.195/91;S;S; ;19951231;
15579;1;19810629;19820907;JUNTA NAC.DE GRANOS DEC.622/89;S;S; ;19951231;
15589;1;19821208;19830315;MUNICIPALIDAD DE AVELLANEDA-DEC.50/83;S;S; ;19951231;
15589;1;19511101;19560625;MINIST.EDUC.Y JUSTICIA-EXP.P-13853/84;S;S; ;19951231;
15589;2;19500401;19511030;MINIST.EDUC.Y JUSTICIA-EXP-P-13853/84;S;S; ;19951231;
15589;2;19511101;19560625;MINIST.EDUC.Y JUSTICIA-EXP-P-13853/84;S;S; ;19951231;
15589;2;19821208;19830315;MUNICIPALIDAD DE AVELLANEDA-DEC.50/83;S;S; ;19951231;
15589;1;19500401;19511030;MINIST.EDUC.Y JUSTICIA-EXP.P-13853/84;S;S; ;19951231;
15602;1;20000201;20020430;MUNICIPALIDAD DE AVELLANEDA DEC.832/00;S;S; ;20121231;
15602;1;19910201;19920201;MUNICIPALIDAD DE AVELLANEDA DEC. 337/91;S;S; ;19951231;
15602;2;20000201;20020430;MUNICIPALIDAD DE AVELLANEDA DEC. 832/00;S;S; ;20121231;
15602;1;19841213;19891101;MUNICIPALIDAD DE AVELLANEDA DEC. 333/84;S;S; ;19951231;
15602;2;19841213;19891101;MUNICIPALIDAD DE AVELLANEDA DEC. 333/84;S;S; ;19951231;
15602;2;19910201;19920201;MUNICIPALIDAD DE AVELLANEDA DEC. 337/91;S;S; ;19951231;
15607;1;19820111;19820929;DIR.GRAL.PERS.FUERZA ARMADA DEC. 1313/05;S;S; ;19951231;
15607;1;19730702;19731112;MUNICIPALIDAD DE AVELLANEDA-DEC.626/73;S;S; ;20121231;
15607;1;19740115;19760422;MUNICIPALIDAD DE AVELLANEDA-DEC.309/74;S;S; ;19951231;
15613;1;19701201;19790401;MUNICIPALIDAD DE LANUS-EXP.P.13791/84.;S;S; ;19951231;
15625;1;19550722;19550818;MUNICIPALIDAD DE AVELLANEDA;S;S; ;19951231;
15625;2;19550722;19550818;MUNICIPALIDAD DE AVELLANEDA;S;S; ;19951231;
15627;1;19770919;19800102;MUNICIPALIDAD DE AVELLANEDA-DEC.1198/77;S;S; ;19951231;
15635;1;19771201;19780316;MUNICIPALIDAD DE AVELLANEDA DEC.1682/77;S;S; ;19951231;
15661;1;19670801;19690101;ARMADA ARG.DIBA Y SADOS-DEC.4941-00;S;S; ;19951231;
15661;1;19830301;19831231;MUNICIPALIDAD DE AVELLANEDA DEC.155/83;S;S; ;19951231;
15661;1;19820501;19821231;MUNICIPALIDAD DE AVELLANEDA DEC.273/82;S;S; ;19951231;
15661;1;19810302;19811231;MUNICIPALIDAD DE AVELLANEDA DEC.352/81;S;S; ;19951231;
15661;1;19800303;19801231;MUNICIPALIDAD DE AVELLANEDA DEC.692/80;S;S; ;19951231;
15661;1;19790705;19791231;MUNICIPALIDAD DE AVELLANEDA DEC.1241/79;S;S; ;19951231;
15661;1;19840101;19840229;MUNICIPALIDAD DE AVELLANEDA DEC.467/84;S;S; ;19951231;
15664;1;19830829;19830930;MUNICIPALIDAD DE AVELLANEDA DTO. 1060/83;S;S;19831001;19951231;
15664;1;19840101;19840305;MUNICIPALIDAD DE AVELLANEDA DTO. 224/84;S;S;19840306;19951231;
15667;1;19720701;19771020;MUNICIPALIDAD DE SAN LUIS EXP.13981/84;S;S; ;19951231;
15673;1;19840301;20120630;MUNICIPALIDAD DE AVELLANEDA;S;S;20191007; ;
15673;1;20130101;20160430;MINISTERIO DE TRABAJO;S;S;20160520;20160523;
15673;1;20120701;20121231;MINISTERIO DE TRABAJO;S;S;20121231;20121231;
15676;1;19840301;19871201;MUNICIPALIDAD DE AVELLANEDA-DEC.22/84;S;S; ;19951231;
15683;1;19731203;19780626;MUNICIPALIDAD DE AVELLANEDA DEC.1217/73;S;S; ;19951231;
15683;2;19731203;19780626;MUNICIPALIDAD DE AVELLANEDA DEC.1217/73;S;S; ;19951231;
15691;2;19720218;19761112;MUNICIPALIODAD DE AVELLANEDA DEC.425/72;S;S; ;19951231;
15691;1;19720218;19761112;MUNICIPALIDAD DE AVELLANEDA DEC.425/72;S;S; ;19951231;
15698;1;19751217;19810904;OBRA SOCIAL ACTIVID.DOCENTE DEC.3092/01;S;S; ;20121231;
15704;2;19580716;19830719;MUNICIPALIDAD DE AVELLANEDA;S;S; ;19951231;
15704;1;19580716;19830719;MUNICIPALIDAD DE AVELLANEDA;S;S; ;19951231;
15723;1;19680801;19730111;ARMADA ARGENTINA EXP.C 15125/86;S;S; ;19951231;
15723;2;19680801;19730111;ARMADA ARGENTINA EXP.15125/86;S;S; ;19951231;
15723;3;19680801;19730111;SERV.PRES.ARM.ARGENTINA EXP.C-15125/86;S;S; ;19951231;
15727;1;19740820;19840416;ADMINISTRACION PUBLICA;S;S; ;19951231;
15727;1;19600805;19720501;ADMINISTRACION PUBLICA;S;S; ;19951231;
15731;2;19830501;19831130;MUNICIPALIDAD DE AVELLANEDA-DEC.637/83;S;S; ;19951231;
15731;1;19830501;19831130;MUNICIPALIDAD DE AVELLANEDA-DEC.637/83;S;S; ;19951231;
15731;3;19830501;19831130;MUNICIPALIDAD DE AVELLANEDA DEC.21/86;S;S; ;20121231;
15736;1;19840502;19920106;MUNICIPALIDAD DE AVELLANEDA-DEC.953/84;S;S; ;20121231;
15778;2;19700915;19701130;MINISTERIO EDUC.PVC.BS.AS.DEC.1726/86;S;S; ;20121231;
15778;1;19700915;19701130;MINISTERIO EDC.PVC.BS.AS.DEC.1726/86;S;S; ;20121231;
15779;1;19740128;19781001;MUNICIPALIDAD DE AVELLANEDA-DEC.N°108/74;S;S; ;19951231;
15792;1;19761106;19790910;MUNICIPALIDAD DE AVELLANEDA DEC.1224/76;S;S; ;19951231;
15793;1;19700721;19820930;MUNICIPALIDAD DE AVELLANEDA DEC.1334/70;S;S; ;19951231;
15793;1;19650621;19671231;MUNICIPALIDAD DE AVELLANEDA DEC.798/65;S;S; ;19951231;
15793;1;19690523;19700121;MUNICIPALIDAD DE AVELLANEDA DEC.786/69;S;S; ;19951231;
15793;1;19600204;19620604;MUNICIPALIDAD DE AVELLANEDA;S;S; ;19951231;
15793;1;19630409;19641105;MUNICIPALIDAD DE AVELLANEDA;S;S; ;19951231;
15821;1;19821111;19840210;MUNICIPALIDAD DE AVELLANEDA DEC.755/82;S;S; ;19951231;
15823;1;19630408;19821004;MUNICIPALIDAD DE AVELLANEDA;S;S; ;19951231;
15825;1;19840901;19951231;MUNICIPALIDAD AVELLANEDA;S;S;19951231;19951231;
15825;1;19960101;19991031;MUNICIPALIDAD AVELLANEDA;S;S;20091002;20121231;
15847;1;19790205;19800914;MINIS.O.Y S.PUBLICOS-DEC.2678/88;S;S; ;19951231;
15848;1;19570924;19690202;EMPRESA NACIONAL DE TELECOMUNICACIONES;S;S; ;19951231;
